row_index,a,op,b,c,prompt,freq_a,freq_b,freq_c,freq_prompt,log_freq_a,log_freq_b,log_freq_c,log_freq_prompt,target,pred,gen_suffix,is_correct,model,model_acc_overall
102162632,105,+,16,121,105 + 16 =,98,2263,126,1,1.99563519459755,3.354876422516234,2.103803720955957,0.3010299956639812,121,-4.0,"
-4 + 4 + 4 +",False,EleutherAI/pythia-2.8b-deduped,0.0215
90746998,49,-,64,-15,49 - 64 =,330,602,96,1,2.519827993775719,2.780317312140151,1.9867717342662448,0.3010299956639812,-15,-64.0,"
-64 + 64 = 0
",False,EleutherAI/pythia-2.8b-deduped,0.0215
46443496,-8,-,7,-15,-8 - 7 =,327,5566,96,1,2.515873843711679,3.7456212213069384,1.9867717342662448,0.3010299956639812,-15,-1.0,"
-1 + 1 + 1 +",False,EleutherAI/pythia-2.8b-deduped,0.0215
122756951,27,*,7,189,27 * 7 =,537,5566,28,1,2.7307822756663893,3.7456212213069384,1.462397997898956,0.3010299956639812,189,-7.0,"
-7

A:
",False,EleutherAI/pythia-2.8b-deduped,0.0215
99210539,121,-,131,-10,121 - 131 =,55,24,251,1,1.7481880270062005,1.3979400086720377,2.401400540781544,0.3010299956639812,-10,-2.0,"
-2*sqrt(13)",False,EleutherAI/pythia-2.8b-deduped,0.0215
76599259,345,-,234,111,345 - 234 =,18,22,121,1,1.2787536009528289,1.3617278360175928,2.0863598306747484,0.3010299956639812,111,-2.0,"
-2*sqrt(13)",False,EleutherAI/pythia-2.8b-deduped,0.0215
100438746,80,-,40,40,80 - 40 =,500,888,1073,5,2.699837725867246,2.9489017609702137,3.0310042813635367,0.7781512503836436,40,-40.0,"
-40

A:
",False,EleutherAI/pythia-2.8b-deduped,0.0215
26495014,-12,-,6,-18,-12 - 6 =,143,7366,57,1,2.1583624920952498,3.867290669854884,1.7634279935629373,0.3010299956639812,-18,-6.0,"
-6 + 12 = -6",False,EleutherAI/pythia-2.8b-deduped,0.0215
54690153,6000,/,50,120,6000 / 50 =,78,1149,729,1,1.8976270912904414,3.060697840353612,2.863322860120456,0.3010299956639812,120,,"
$50,000

A",False,EleutherAI/pythia-2.8b-deduped,0.0215
82256558,7,*,160,1120,7 * 160 =,4442,109,16,1,3.6476763132408707,2.041392685158225,1.2304489213782739,0.3010299956639812,1120,2.0,"
2 * 160 = 320

",False,EleutherAI/pythia-2.8b-deduped,0.0215
69663757,343684,-,156996,186688,343684 - 156996 =,2,2,2,2,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,186688,-2.0,"
-2.
-2,",False,EleutherAI/pythia-2.8b-deduped,0.0215
127904168,744,-,21,723,744 - 21 =,14,758,8,2,1.1760912590556813,2.88024177589548,0.9542425094393249,0.47712125471966244,723,-3.0,"
-3*sqrt(13)",False,EleutherAI/pythia-2.8b-deduped,0.0215
130702588,24024,-,21384,2640,24024 - 21384 =,1,2,5,1,0.3010299956639812,0.47712125471966244,0.7781512503836436,0.3010299956639812,2640,0.0,"
0.
0, 1,",False,EleutherAI/pythia-2.8b-deduped,0.0215
133410893,62,+,15,77,62 + 15 =,117,1810,179,1,2.0718820073061255,3.2579184503140586,2.255272505103306,0.3010299956639812,77,0.0,"
0.

The following is",False,EleutherAI/pythia-2.8b-deduped,0.0215
130502219,10000,*,10,100000,10000 * 10 =,216,4789,59,4,2.3364597338485296,3.680335513414563,1.7781512503836436,0.6989700043360189,100000,10.0,"
10 * 10 * 10 * 10",False,EleutherAI/pythia-2.8b-deduped,0.0215
116312382,1430,-,190,1240,1430 - 190 =,2,25,4,1,0.47712125471966244,1.414973347970818,0.6989700043360189,0.3010299956639812,1240,-10.0,"
-10.
-10,",False,EleutherAI/pythia-2.8b-deduped,0.0215
49076130,3611,*,2,7222,3611 * 2 =,1,28880,1,1,0.3010299956639812,4.460612226534829,0.3010299956639812,0.3010299956639812,7222,0.0,"
-0.3611 * 2",False,EleutherAI/pythia-2.8b-deduped,0.0215
22901228,515,-,513,2,515 - 513 =,5,5,15071,1,0.7781512503836436,0.7781512503836436,4.178170885448802,0.3010299956639812,2,-2.0,"
-2*sqrt(13)",False,EleutherAI/pythia-2.8b-deduped,0.0215
97355279,0,/,-128,0,0 / -128 =,9343,53,12269,2,3.9705328297683242,1.7323937598229686,4.0888445627270045,0.47712125471966244,0,0.0,"
0x00000000

// 0",True,EleutherAI/pythia-2.8b-deduped,0.0215
127306817,-6,-,7,-13,-6 - 7 =,501,5566,108,3,2.7007037171450192,3.7456212213069384,2.037426497940624,0.6020599913279624,-13,-1.0,"
-1 + 1 + 1 +",False,EleutherAI/pythia-2.8b-deduped,0.0215
126285731,48,+,49,97,48 + 49 =,489,216,76,1,2.690196080028514,2.3364597338485296,1.8864907251724818,0.3010299956639812,97,0.0,"
0.
-1, 1",False,EleutherAI/pythia-2.8b-deduped,0.0215
95188658,300000,+,0,300000,300000 + 0 =,14,8250,11,1,1.1760912590556813,3.9165065871151556,1.0791812460476249,0.3010299956639812,300000,0.0,"
0.000000

A:",False,EleutherAI/pythia-2.8b-deduped,0.0215
79214223,181,-,156,25,181 - 156 =,18,37,1296,1,1.2787536009528289,1.5797835966168101,3.11293997608408,0.3010299956639812,25,-2.0,"
-2*sqrt(13)",False,EleutherAI/pythia-2.8b-deduped,0.0215
63448316,13968,/,3,4656,13968 / 3 =,1,18022,2,1,0.3010299956639812,4.2558270827032345,0.47712125471966244,0.3010299956639812,4656,0.0,"
-0.0167

",False,EleutherAI/pythia-2.8b-deduped,0.0215
107477583,29,-,26,3,29 - 26 =,276,438,10255,6,2.4424797690644486,2.6424645202421213,4.010978012174742,0.8450980400142568,3,-2.0,"
-2.

The following",False,EleutherAI/pythia-2.8b-deduped,0.0215
126466084,32768,/,64,512,32768 / 64 =,51,602,4353,2,1.7160033436347992,2.780317312140151,3.6388884247050757,0.47712125471966244,512,,"
#define _M_PI_",False,EleutherAI/pythia-2.8b-deduped,0.0215
8204487,500,*,32,16000,500 * 32 =,336,1055,19,1,2.5276299008713385,3.0236639181977933,1.3010299956639813,0.3010299956639812,16000,,"
#   0x100000000
",False,EleutherAI/pythia-2.8b-deduped,0.0215
106126283,13033,+,1448,14481,13033 + 1448 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,14481,-1448.0,"
-1448 - 1448 =",False,EleutherAI/pythia-2.8b-deduped,0.0215
18724298,130,+,10,140,130 + 10 =,107,4789,165,1,2.03342375548695,3.680335513414563,2.220108088040055,0.3010299956639812,140,-2.0,"
-2.

A:",False,EleutherAI/pythia-2.8b-deduped,0.0215
125159132,18,+,9,27,18 + 9 =,1123,3785,631,26,3.0507663112330423,3.5781806096277777,2.800717078282385,1.4313637641589874,27,-3.0,"
-3 + 3 + 3 +",False,EleutherAI/pythia-2.8b-deduped,0.0215
129805256,43,*,7,301,43 * 7 =,138,5566,21,5,2.143014800254095,3.7456212213069384,1.3424226808222062,0.7781512503836436,301,0.0,"
-0.01

A",False,EleutherAI/pythia-2.8b-deduped,0.0215
81578187,14400,-,28800,-14400,14400 - 28800 =,8,6,1,1,0.9542425094393249,0.8450980400142568,0.3010299956639812,0.3010299956639812,-14400,0.0,"
0.0000

A:",False,EleutherAI/pythia-2.8b-deduped,0.0215
126977333,35,+,1,36,35 + 1 =,524,28252,1048,6,2.720159303405957,4.4510645694747835,3.020775488193558,0.8450980400142568,36,,"
\begin{pmatrix}
1",False,EleutherAI/pythia-2.8b-deduped,0.0215
107504666,12,*,13,156,12 * 13 =,3017,1266,89,17,3.479719235439571,3.1027766148834415,1.9542425094393248,1.255272505103306,156,-1.0,"
-1

A:
",False,EleutherAI/pythia-2.8b-deduped,0.0215
96940928,48,*,6,288,48 * 6 =,489,7366,86,2,2.690196080028514,3.867290669854884,1.9395192526186185,0.47712125471966244,288,-2.0,"
-2.5

A",False,EleutherAI/pythia-2.8b-deduped,0.0215
126706314,27000,-,19000,8000,27000 - 19000 =,7,2,57,1,0.9030899869919435,0.47712125471966244,1.7634279935629373,0.3010299956639812,8000,0.0,"
0.0000

A:",False,EleutherAI/pythia-2.8b-deduped,0.0215
71700442,169,+,70,239,169 + 70 =,33,295,24,3,1.5314789170422551,2.4712917110589387,1.3979400086720377,0.6020599913279624,239,-2.0,"
-2*sqrt(13)",False,EleutherAI/pythia-2.8b-deduped,0.0215
61171551,789,+,987,1776,789 + 987 =,12,8,4,1,1.1139433523068367,0.9542425094393249,0.6989700043360189,0.3010299956639812,1776,0.0,"
0.

------------------------------------------------------------------------

",False,EleutherAI/pythia-2.8b-deduped,0.0215
31340145,2019,-,6,2013,2019 - 6 =,20,7366,7,1,1.3222192947339193,3.867290669854884,0.9030899869919435,0.3010299956639812,2013,,"
| RD1-team01 =",False,EleutherAI/pythia-2.8b-deduped,0.0215
131561531,2,*,800,1600,2 * 800 =,22476,69,90,19,4.35173834558076,1.845098040014257,1.9590413923210936,1.3010299956639813,1600,2.0,"
2 * 800 = 1600

",False,EleutherAI/pythia-2.8b-deduped,0.0215
26689979,80,+,450,530,80 + 450 =,500,53,10,1,2.699837725867246,1.7323937598229686,1.041392685158225,0.3010299956639812,530,0.0,"
0 + 450 = 450

",False,EleutherAI/pythia-2.8b-deduped,0.0215
72345777,700,+,200,900,700 + 200 =,79,420,182,1,1.9030899869919435,2.6242820958356683,2.2624510897304293,0.3010299956639812,900,300.0,"
300 + 200 = 500

",False,EleutherAI/pythia-2.8b-deduped,0.0215
111573955,-7,-,5,-12,-7 - 5 =,381,10853,118,3,2.582063362911709,4.035589817243458,2.075546961392531,0.6020599913279624,-12,-5.0,"
-5 + 5 = 0
",False,EleutherAI/pythia-2.8b-deduped,0.0215
53465613,92,-,18,74,92 - 18 =,87,939,103,2,1.9444826721501687,2.9731278535996988,2.0170333392987803,0.47712125471966244,74,0.0,"
0.

------------------------------------------------------------------------

",False,EleutherAI/pythia-2.8b-deduped,0.0215
55735726,696,-,29,667,696 - 29 =,3,337,6,1,0.6020599913279624,2.5289167002776547,0.8450980400142568,0.3010299956639812,667,0.0,"
-0.5
What is",False,EleutherAI/pythia-2.8b-deduped,0.0215
58521800,72,-,80,-8,72 - 80 =,418,366,288,1,2.622214022966295,2.5646660642520893,2.4608978427565478,0.3010299956639812,-8,-2.0,"
-2.

The following",False,EleutherAI/pythia-2.8b-deduped,0.0215
107533192,36,*,132,4752,36 * 132 =,686,29,1,1,2.8369567370595505,1.4771212547196624,0.3010299956639812,0.3010299956639812,4752,0.0,"
-0.01

A",False,EleutherAI/pythia-2.8b-deduped,0.0215
126607544,137000,-,55000,82000,137000 - 55000 =,1,4,2,1,0.3010299956639812,0.6989700043360189,0.47712125471966244,0.3010299956639812,82000,-55000.0,"
-55000

A:",False,EleutherAI/pythia-2.8b-deduped,0.0215
70313751,80000000,+,1,80000001,80000000 + 1 =,9,28252,2,2,1.0,4.4510645694747835,0.47712125471966244,0.47712125471966244,80000001,0.0,"0000000000000000

A:

You",False,EleutherAI/pythia-2.8b-deduped,0.0215
121321747,0,*,9,0,0 * 9 =,9343,3785,12269,10,3.9705328297683242,3.5781806096277777,4.0888445627270045,1.041392685158225,0,0.0,"
0 * 9 = 0

",True,EleutherAI/pythia-2.8b-deduped,0.0215
58025679,23,+,85,108,23 + 85 =,494,105,182,1,2.694605198933569,2.0253058652647704,2.2624510897304293,0.3010299956639812,108,-2.0,"
-2*sqrt(13)",False,EleutherAI/pythia-2.8b-deduped,0.0215
133191298,60,+,40,100,60 + 40 =,1269,888,1129,17,3.103803720955957,2.9489017609702137,3.05307844348342,1.255272505103306,100,-40.0,"
-40 + 40 = 0
",False,EleutherAI/pythia-2.8b-deduped,0.0215
64654690,750,-,528,222,750 - 528 =,62,7,35,1,1.7993405494535817,0.9030899869919435,1.5563025007672873,0.3010299956639812,222,-2.0,"
-2*sqrt(13)",False,EleutherAI/pythia-2.8b-deduped,0.0215
718548,1000000000000,/,200,5000000000,1000000000000 / 200 =,2,420,2,1,0.47712125471966244,2.6242820958356683,0.47712125471966244,0.3010299956639812,5000000000,0.0,"0000000000000000

A:

You",False,EleutherAI/pythia-2.8b-deduped,0.0215
58642022,-95,+,107,12,-95 + 107 =,9,24,3890,1,1.0,1.3979400086720377,3.5900612308037427,0.3010299956639812,12,-2.0,"
-2
-1
-",False,EleutherAI/pythia-2.8b-deduped,0.0215
108687482,16,*,50,800,16 * 50 =,2175,1149,168,5,3.3376588910261424,3.060697840353612,2.2278867046136734,0.7781512503836436,800,2.0,"
2.5 * 50 = 125",False,EleutherAI/pythia-2.8b-deduped,0.0215
52855916,39,-,5,34,39 - 5 =,254,10853,363,3,2.406540180433955,4.035589817243458,2.561101383649056,0.6020599913279624,34,-5.0,"
-5 + 5 = 0
",False,EleutherAI/pythia-2.8b-deduped,0.0215
111292008,91,+,19,110,91 + 19 =,101,621,200,1,2.0086001717619175,2.7937903846908188,2.303196057420489,0.3010299956639812,110,-2.0,"
-2*sqrt(19)",False,EleutherAI/pythia-2.8b-deduped,0.0215
13252151,5439,+,2256,7695,5439 + 2256 =,3,4,1,1,0.6020599913279624,0.6989700043360189,0.3010299956639812,0.3010299956639812,7695,-2.0,"
-2.5*0.",False,EleutherAI/pythia-2.8b-deduped,0.0215
102398770,8350,*,14,116900,8350 * 14 =,1,1127,1,1,0.3010299956639812,3.0523090996473234,0.3010299956639812,0.3010299956639812,116900,0.0,"
-0.0117
-",False,EleutherAI/pythia-2.8b-deduped,0.0215
41704646,1111,-,1109,2,1111 - 1109 =,21,1,15071,1,1.3424226808222062,0.3010299956639812,4.178170885448802,0.3010299956639812,2,-1.0,"
-1.
-1,",False,EleutherAI/pythia-2.8b-deduped,0.0215
48524513,148,-,148,0,148 - 148 =,22,25,12269,2,1.3617278360175928,1.414973347970818,4.0888445627270045,0.47712125471966244,0,-2.0,"
-2*sqrt(13)",False,EleutherAI/pythia-2.8b-deduped,0.0215
53939193,222,/,6,37,222 / 6 =,32,7366,250,8,1.5185139398778875,3.867290669854884,2.399673721481038,0.9542425094393249,37,-1.0,"
-1.5

A",False,EleutherAI/pythia-2.8b-deduped,0.0215
101721239,-223,-,10,-233,-223 - 10 =,2,4789,4,1,0.47712125471966244,3.680335513414563,0.6989700043360189,0.3010299956639812,-233,-10.0,"
-10 + 10 = 0
",False,EleutherAI/pythia-2.8b-deduped,0.0215
101870359,0,/,45,0,0 / 45 =,9343,419,12269,1,3.9705328297683242,2.6232492903979003,4.0888445627270045,0.3010299956639812,0,0.0,"
0.00

A:",True,EleutherAI/pythia-2.8b-deduped,0.0215
131580661,8,*,1432,11456,8 * 1432 =,5236,3,1,1,3.719082573901486,0.6020599913279624,0.3010299956639812,0.3010299956639812,11456,0.0,"
0x7c0

",False,EleutherAI/pythia-2.8b-deduped,0.0215
130248961,10,+,30,40,10 + 30 =,4589,1340,1073,32,3.661812685537261,3.127428777851599,3.0310042813635367,1.5185139398778875,40,-2.0,"
-2 + 30 = -2",False,EleutherAI/pythia-2.8b-deduped,0.0215
117178903,48,+,16,64,48 + 16 =,489,2263,810,6,2.690196080028514,3.354876422516234,2.909020854211156,0.8450980400142568,64,0.0,"
0.
0, 1,",False,EleutherAI/pythia-2.8b-deduped,0.0215
63860226,142848,+,9,142857,142848 + 9 =,1,3785,24,1,0.3010299956639812,3.5781806096277777,1.3979400086720377,0.3010299956639812,142857,0.0,"
-0.0000001
What",False,EleutherAI/pythia-2.8b-deduped,0.0215
126087155,10000,-,9999,1,10000 - 9999 =,216,17,8225,1,2.3364597338485296,1.255272505103306,3.9151887051731564,0.3010299956639812,1,-9999.0,"
-9999

A:
",False,EleutherAI/pythia-2.8b-deduped,0.0215
85406312,1900,-,1655,245,1900 - 1655 =,25,1,32,1,1.414973347970818,0.3010299956639812,1.5185139398778875,0.3010299956639812,245,1.0,"
1.0

A:",False,EleutherAI/pythia-2.8b-deduped,0.0215
112968668,84,-,11,73,84 - 11 =,133,1770,114,1,2.1271047983648077,3.248218561190075,2.060697840353612,0.3010299956639812,73,-2.0,"
-2.5

A",False,EleutherAI/pythia-2.8b-deduped,0.0215
77007227,373248000,*,7200,2687385600000,373248000 * 7200 =,1,12,1,1,0.3010299956639812,1.1139433523068367,0.3010299956639812,0.3010299956639812,2687385600000,,"
#define		SUNXI",False,EleutherAI/pythia-2.8b-deduped,0.0215
51378917,1450779,*,1501672,2178594202488,1450779 * 1501672 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,2178594202488,0.0,"
-0.000015
What",False,EleutherAI/pythia-2.8b-deduped,0.0215
120559885,119,-,132,-13,119 - 132 =,30,29,108,1,1.4913616938342726,1.4771212547196624,2.037426497940624,0.3010299956639812,-13,-2.0,"
-2*sqrt(13)",False,EleutherAI/pythia-2.8b-deduped,0.0215
49931631,17,+,59,76,17 + 59 =,846,99,151,1,2.9278834103307068,2.0,2.1818435879447726,0.3010299956639812,76,-2.0,"
-2*sqrt(17)",False,EleutherAI/pythia-2.8b-deduped,0.0215
8707043,74,-,12,62,74 - 12 =,83,2917,122,1,1.9242792860618816,3.4650852875574327,2.089905111439398,0.3010299956639812,62,-12.0,"
-12 + 12 = 0
",False,EleutherAI/pythia-2.8b-deduped,0.0215
97666557,9,-,21,-12,9 - 21 =,3708,758,118,1,3.56925683332861,2.88024177589548,2.075546961392531,0.3010299956639812,-12,-3.0,"
-3*x + 3*",False,EleutherAI/pythia-2.8b-deduped,0.0215
14583538,-22,+,194,172,-22 + 194 =,64,13,28,1,1.8129133566428555,1.146128035678238,1.462397997898956,0.3010299956639812,172,-2.0,"
-2 + 2 + 2 +",False,EleutherAI/pythia-2.8b-deduped,0.0215
120252415,3200,+,244,3444,3200 + 244 =,16,11,1,1,1.2304489213782739,1.0791812460476249,0.3010299956639812,0.3010299956639812,3444,0.0,"
0x100000000

I",False,EleutherAI/pythia-2.8b-deduped,0.0215
113874170,73,-,68,5,73 - 68 =,76,96,8658,1,1.8864907251724818,1.9867717342662448,3.9374677396433775,0.3010299956639812,5,-2.0,"
-2*sqrt(13)",False,EleutherAI/pythia-2.8b-deduped,0.0215
127290049,6,*,828,4968,6 * 828 =,6247,4,3,1,3.7957410208692437,0.6989700043360189,0.6020599913279624,0.3010299956639812,4968,2.0,"
2 * 828 = 1656",False,EleutherAI/pythia-2.8b-deduped,0.0215
124583966,17,+,19,36,17 + 19 =,846,621,1048,13,2.9278834103307068,2.7937903846908188,3.020775488193558,1.146128035678238,36,-2.0,"
-2.
-2,",False,EleutherAI/pythia-2.8b-deduped,0.0215
87672223,256,-,33,223,256 - 33 =,566,272,12,1,2.7535830588929064,2.436162647040756,1.1139433523068367,0.3010299956639812,223,-2.0,"
-2.5*0.",False,EleutherAI/pythia-2.8b-deduped,0.0215
71258953,44,+,120,164,44 + 120 =,206,277,43,4,2.315970345456918,2.444044795918076,1.6434526764861874,0.6989700043360189,164,0.0,"
0.
0, 1,",False,EleutherAI/pythia-2.8b-deduped,0.0215
27323455,1000000,/,250,4000,1000000 / 250 =,78,147,108,1,1.8976270912904414,2.1702617153949575,2.037426497940624,0.3010299956639812,4000,0.0,"000000000

A:

",False,EleutherAI/pythia-2.8b-deduped,0.0215
62598366,384,-,48,336,384 - 48 =,82,476,52,1,1.919078092376074,2.678518379040114,1.7242758696007892,0.3010299956639812,336,0.0,"
0.0

A:",False,EleutherAI/pythia-2.8b-deduped,0.0215
19355799,3000,/,1000,3,3000 / 1000 =,142,393,10255,1,2.155336037465062,2.595496221825574,4.010978012174742,0.3010299956639812,3,0.0,"
0.01

A:",False,EleutherAI/pythia-2.8b-deduped,0.0215
3614707,1820,*,3,5460,1820 * 3 =,9,18022,3,1,1.0,4.2558270827032345,0.6020599913279624,0.3010299956639812,5460,1820.0,"
1820

A:
",False,EleutherAI/pythia-2.8b-deduped,0.0215
29456272,214200,+,1368000,1582200,214200 + 1368000 =,1,2,1,1,0.3010299956639812,0.47712125471966244,0.3010299956639812,0.3010299956639812,1582200,-16800.0,"
-16800
What is -",False,EleutherAI/pythia-2.8b-deduped,0.0215
5786824,109,-,111,-2,109 - 111 =,31,92,3371,1,1.505149978319906,1.968482948553935,3.527887565952705,0.3010299956639812,-2,-2.0,"
-2*sqrt(13)",True,EleutherAI/pythia-2.8b-deduped,0.0215
74919103,2013,-,2005,8,2013 - 2005 =,27,3,4817,1,1.4471580313422192,0.6020599913279624,3.6828667956623247,0.3010299956639812,8,,"
|
|
|
|",False,EleutherAI/pythia-2.8b-deduped,0.0215
27546110,3175,+,25,3200,3175 + 25 =,1,1158,42,1,0.3010299956639812,3.064083435963596,1.6334684555795866,0.3010299956639812,3200,0.0,"
0.5*0.5",False,EleutherAI/pythia-2.8b-deduped,0.0215
127078568,36,-,30,6,36 - 30 =,686,1340,6580,7,2.8369567370595505,3.127428777851599,3.818291890799996,0.9030899869919435,6,-30.0,"
-30 + 30 = 0
",False,EleutherAI/pythia-2.8b-deduped,0.0215
4278395,40,*,90,3600,40 * 90 =,889,306,82,1,2.949390006644913,2.4871383754771865,1.919078092376074,0.3010299956639812,3600,-90.0,"
-90

A:
",False,EleutherAI/pythia-2.8b-deduped,0.0215
50649427,260,-,65,195,260 - 65 =,53,210,36,1,1.7323937598229686,2.3242824552976926,1.568201724066995,0.3010299956639812,195,-5.0,"
-5*x + 5*",False,EleutherAI/pythia-2.8b-deduped,0.0215
27691826,2747,-,37,2710,2747 - 37 =,1,209,2,1,0.3010299956639812,2.322219294733919,0.47712125471966244,0.3010299956639812,2710,0.0,"
-0.5

A",False,EleutherAI/pythia-2.8b-deduped,0.0215
69515768,240,/,240,1,240 / 240 =,205,114,8225,1,2.3138672203691533,2.060697840353612,3.9151887051731564,0.3010299956639812,1,0.0,"
0.00 / 0.00",False,EleutherAI/pythia-2.8b-deduped,0.0215
29976634,5042631,-,2628072,2414559,5042631 - 2628072 =,172,1,1,1,2.2380461031287955,0.3010299956639812,0.3010299956639812,0.3010299956639812,2414559,-1.0,"
-1.9
What is",False,EleutherAI/pythia-2.8b-deduped,0.0215
130343524,108,-,79,29,108 - 79 =,105,68,299,1,2.0253058652647704,1.8388490907372552,2.4771212547196626,0.3010299956639812,29,-3.0,"
-3*q. Let t",False,EleutherAI/pythia-2.8b-deduped,0.0215
103083282,-41,+,47,6,-41 + 47 =,23,154,6580,1,1.380211241711606,2.1903316981702914,3.818291890799996,0.3010299956639812,6,-1.0,"
-1.
-1,",False,EleutherAI/pythia-2.8b-deduped,0.0215
118112379,6400,/,10,640,6400 / 10 =,15,4789,66,1,1.2041199826559248,3.680335513414563,1.8260748027008264,0.3010299956639812,640,6.0,"
6.600000

A",False,EleutherAI/pythia-2.8b-deduped,0.0215
129331309,51,-,43,8,51 - 43 =,169,168,4817,1,2.230448921378274,2.2278867046136734,3.6828667956623247,0.3010299956639812,8,-2.0,"
-2.
-1,",False,EleutherAI/pythia-2.8b-deduped,0.0215
128961445,30,-,32,-2,30 - 32 =,1370,1055,3371,6,3.1370374547895126,3.0236639181977933,3.527887565952705,0.8450980400142568,-2,-2.0,"
-2.

The first",True,EleutherAI/pythia-2.8b-deduped,0.0215
129113486,255,-,253,2,255 - 253 =,262,10,15071,1,2.419955748489758,1.041392685158225,4.178170885448802,0.3010299956639812,2,-1.0,"
-1.
-1,",False,EleutherAI/pythia-2.8b-deduped,0.0215
33666889,480,+,12,492,480 + 12 =,109,2917,19,1,2.041392685158225,3.4650852875574327,1.3010299956639813,0.3010299956639812,492,0.0,"
0.0048 + 0.",False,EleutherAI/pythia-2.8b-deduped,0.0215
54745620,165,+,16,181,165 + 16 =,54,2263,17,1,1.7403626894942439,3.354876422516234,1.255272505103306,0.3010299956639812,181,0.0,"
-0.5

I",False,EleutherAI/pythia-2.8b-deduped,0.0215
92011722,54,+,6,60,54 + 6 =,240,7366,921,1,2.3820170425748683,3.867290669854884,2.9647309210536292,0.3010299956639812,60,-2.0,"
-2.5 + 6 =",False,EleutherAI/pythia-2.8b-deduped,0.0215
100231861,53,-,37,16,53 - 37 =,157,209,2356,2,2.1986570869544226,2.322219294733919,3.3723595825243238,0.47712125471966244,16,-2.0,"
-2.5

A",False,EleutherAI/pythia-2.8b-deduped,0.0215
57733959,143,+,170,313,143 + 170 =,38,52,11,1,1.591064607026499,1.7242758696007892,1.0791812460476249,0.3010299956639812,313,-2.0,"
-2.
-2,",False,EleutherAI/pythia-2.8b-deduped,0.0215
75943138,80,+,12,92,80 + 12 =,500,2917,111,2,2.699837725867246,3.4650852875574327,2.0492180226701815,0.47712125471966244,92,-4.0,"
-4*sqrt(13)",False,EleutherAI/pythia-2.8b-deduped,0.0215
87090557,1980,+,37,2017,1980 + 37 =,16,209,33,1,1.2304489213782739,2.322219294733919,1.5314789170422551,0.3010299956639812,2017,0.0,"
-0.5

A",False,EleutherAI/pythia-2.8b-deduped,0.0215
40150244,225,-,4,221,225 - 4 =,46,14623,21,1,1.6720978579357175,4.165066178389756,1.3424226808222062,0.3010299956639812,221,-4.0,"
-4 + 4 = 0
",False,EleutherAI/pythia-2.8b-deduped,0.0215
101924695,0,+,18,18,0 + 18 =,9343,939,1433,5,3.9705328297683242,2.9731278535996988,3.1565491513317814,0.7781512503836436,18,0.0,"
0 + 18 = 0

",False,EleutherAI/pythia-2.8b-deduped,0.0215
16136479,39,+,30,69,39 + 30 =,254,1340,114,1,2.406540180433955,3.127428777851599,2.060697840353612,0.3010299956639812,69,-2.0,"
-2.
-2,",False,EleutherAI/pythia-2.8b-deduped,0.0215
132278900,43,+,15,58,43 + 15 =,138,1810,153,1,2.143014800254095,3.2579184503140586,2.187520720836463,0.3010299956639812,58,-3.0,"
-3*sqrt(13)",False,EleutherAI/pythia-2.8b-deduped,0.0215
40554222,276,/,4,69,276 / 4 =,23,14623,114,1,1.380211241711606,4.165066178389756,2.060697840353612,0.3010299956639812,69,0.0,"
-0.25

A",False,EleutherAI/pythia-2.8b-deduped,0.0215
131499631,80,+,40,120,80 + 40 =,500,888,729,12,2.699837725867246,2.9489017609702137,2.863322860120456,1.1139433523068367,120,0.0,"
0 + 40 = 
0",False,EleutherAI/pythia-2.8b-deduped,0.0215
6811812,15000,+,25000,40000,15000 + 25000 =,32,16,60,1,1.5185139398778875,1.2304489213782739,1.7853298350107671,0.3010299956639812,40000,5000.0,"
5000

A:

",False,EleutherAI/pythia-2.8b-deduped,0.0215
86435452,-34,+,62,28,-34 + 62 =,35,101,667,1,1.5563025007672873,2.0086001717619175,2.824776462475546,0.3010299956639812,28,-34.0,"
-34 + 62 = -34",False,EleutherAI/pythia-2.8b-deduped,0.0215
104420416,-570,+,692,122,-570 + 692 =,1,3,36,1,0.3010299956639812,0.6020599913279624,1.568201724066995,0.3010299956639812,122,-5.0,"
-5 + 6 + 6 =",False,EleutherAI/pythia-2.8b-deduped,0.0215
65803124,1587,*,1340,2126580,1587 * 1340 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,2126580,0.0,"
-0.01
What is",False,EleutherAI/pythia-2.8b-deduped,0.0215
63860226,12831,/,13,987,12831 / 13 =,1,1266,2,1,0.3010299956639812,3.1027766148834415,0.47712125471966244,0.3010299956639812,987,0.0,"
-0.13

A",False,EleutherAI/pythia-2.8b-deduped,0.0215
16970459,22348,-,22348,0,22348 - 22348 =,1,1,12269,1,0.3010299956639812,0.3010299956639812,4.0888445627270045,0.3010299956639812,0,0.0,"
0.
0, 1,",True,EleutherAI/pythia-2.8b-deduped,0.0215
1726181,-22,-,5,-27,-22 - 5 =,64,10853,34,1,1.8129133566428555,4.035589817243458,1.5440680443502757,0.3010299956639812,-27,-5.0,"
-5 + 5 = 0
",False,EleutherAI/pythia-2.8b-deduped,0.0215
